,Unnamed: 0,Fahrzeugklasse,Fahrzeugart_Code,Fahrzeugart,Marken_Code,Marke,Marke_und_Typ,Typ1,Typ2,Typ3,Typ4,Typengenehmigungs-Nr,Typengenehmigungs-Nr_Zusatz,Karosserieform_Code,Karosserieform,Farbe,Farbe_Zusatz,Sitzplätze,Sitzplätze_vorne,Stehplätze,Leergewicht,Nutzlast,Gesamtgewicht,Gesamtzugsgewicht,Anhängelast,Dachlast,Tankinhalt_Aufbaus,Hubraum,Zylinder,Leistung,Motorkennzeichen,Treibstoff_Code,Treibstoff,CO2,Emissionscode,Energieeffizienzkategorie,Getriebe_Code,Getriebe,Getriebe_Detailcode,Antrieb_Code,Antrieb,Achsen,Erstinverkehrsetzung_Jahr,Erstinverkehrsetzung_Monat,Erstinvekehrsetzung_Kanton,Erstinverkehrsetzung_Staat,Gebrauchtcode,Ersterfassung_Jahr,Ersterfassung_Monat,Schildfarbe_Code,Schildfarbe,Schildart_Code,Schildart,Inverkehrsetzung_Status_Code,Inverkehrsetzung_Kanton,PLZ,Ort,BFS-Gemeinde-Nr,Staat_Code,Staat,Halterart_Code,Halterart,Besondere_Verwendung_Code,Besondere_Verwendung,Unnamed: 63,Marke_harm,Type_harm,Luxury,Marke_Typ_harm
9919,5932520,M1,1,Personenwagen,4017,vw,vw tiguan 2.0 tdi 4m,tiguan 2.0 tdi 4m,tiguan,2.0,TDI 4M,1VF880,,163,Limousine,Blau,Metallic,5,2,0,1904,436,2340,0,0,75,0,1968,4,176.0,CUAA,D,Diesel,167.0,B6b,F,M,Mechanisch,M7A,A,Allrad,2,2016,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,247,CH,Schweiz,3,juristisch,,,,vw,TIGUAN,x,vw - TIGUAN
9949,5895231,M1,1,Personenwagen,4017,vw,vw tiguan 2.0tdi,tiguan 2.0tdi,tiguan,2.0tdi,,1VD497,,163,Limousine,Grau,,5,2,0,1672,588,2260,0,2000,50,0,1968,4,103.0,,D,Diesel,199.0,B04,G,A,Automat,A6,A,Allrad,2,2008,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3291,CH,Schweiz,1,männlich,,,,vw,TIGUAN,x,vw - TIGUAN
451,5963961,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VG842,,161,Stationswagen,Grau,Metallic,5,2,0,2345,505,2850,0,3500,100,0,2967,6,210.0,DENA,D,Diesel,173.0,B6d,F,A,Automat,A8,A,Allrad,2,2018,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6024,CH,Schweiz,3,juristisch,,,,vw,TOUAREG,lux,vw - TOUAREG
750,5956163,M1,1,Personenwagen,4017,vw,vw touareg 4.2tdi,touareg 4.2tdi,touareg,4.2tdi,,1VE466,,163,Limousine,Grau,Metallic,5,2,0,2297,623,2920,0,3500,100,0,4134,8,250,CKDA,D,Diesel,239.0,B5b,G,A,Automat,A8,A,Allrad,2,2013,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5001,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
833,5958256,M1,1,Personenwagen,4017,vw,vw touareg 3.0bmt,touareg 3.0bmt,touareg,3.0bmt,,1XJ950,,163,Limousine,Schwarz,Metallic,5,2,0,2421,459,2880,0,3500,100,0,2967,6,193,,D,Diesel,174.0,B6b,F,A,Automat,A8,A,Allrad,2,2015,7,Kanton,Oesterreich,A,2016.0,2.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1344,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
1254,5954357,M1,1,Personenwagen,4017,vw,vw touareg 3.0tdi,touareg 3.0tdi,touareg,3.0tdi,,1VD764,,163,Limousine,Schwarz,Metallic,5,2,0,2174,686,2860,0,3500,100,0,2967,6,176.0,CASA,D,Diesel,195.0,B5a,G,A,Automat,A8,A,Allrad,2,2011,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4271,CH,Schweiz,3,juristisch,,,,vw,TOUAREG,lux,vw - TOUAREG
1939,5957310,M1,1,Personenwagen,4017,vw,vw touareg 3.0bmt,touareg 3.0bmt,touareg,3.0bmt,,1VE591,,163,Limousine,Schwarz,Metallic,5,2,0,2152,688,2840,0,3500,100,0,2967,6,180,CRCA,D,Diesel,189.0,B5b,G,A,Automat,A8,A,Allrad,2,2014,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3202,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
2126,5950126,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD284,,161,Stationswagen,Schwarz,Metallic,5,2,0,2489,456,2945,0,3500,100,0,2967,6,165.0,BKS,D,Diesel,294.0,B04,G,A,Automat,,A,Allrad,2,2006,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6743,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
2338,5954213,M1,1,Personenwagen,4017,vw,vw touareg 3.0tdi,touareg 3.0tdi,touareg,3.0tdi,,1VD764,,163,Limousine,Schwarz,Metallic,5,2,0,2174,686,2860,0,3500,100,0,2967,6,176.0,CASA,D,Diesel,195.0,B5a,G,A,Automat,A8,A,Allrad,2,2011,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3001,CH,Schweiz,2,weiblich,,,,vw,TOUAREG,lux,vw - TOUAREG
2557,5956894,M1,1,Personenwagen,4017,vw,vw touareg 3.0 bmt,touareg 3.0 bmt,touareg,3.0,BMT,X,,163,Limousine,Schwarz,,5,2,0,2152,688,2840,0,3500,50,0,2967,6,180,,D,Diesel,,B5b,,A,Automat,A8,A,Allrad,2,2014,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3211,CH,Schweiz,2,weiblich,,,,vw,TOUAREG,lux,vw - TOUAREG
2753,5955403,M1,1,Personenwagen,4017,vw,vw touareg 3.0tdi,touareg 3.0tdi,touareg,3.0tdi,,1VE283,,163,Limousine,Grau,Metallic,5,2,0,2150,690,2840,0,3500,100,0,2967,6,180.0,CRCA,D,Diesel,189.0,B5b,G,A,Automat,A8,A,Allrad,2,2012,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,230,CH,Schweiz,3,juristisch,,,,vw,TOUAREG,lux,vw - TOUAREG
2851,5954619,M1,1,Personenwagen,4017,vw,vw touareg 3.0 tdi,touareg 3.0 tdi,touareg,3.0,TDI,X,,163,Limousine,Weiss,,5,2,0,2152,688,2840,0,3500,0,0,2967,0,180.0,,D,Diesel,,B5b,,M,Mechanisch,,A,Allrad,2,2011,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5428,CH,Schweiz,3,juristisch,,,,vw,TOUAREG,lux,vw - TOUAREG
3439,5957481,M1,1,Personenwagen,4017,vw,vw touareg 3.0 tdi,touareg 3.0 tdi,touareg,3.0,TDI,,X,161,Stationswagen,Schwarz,Metallic,5,2,0,2408,472,2880,0,3500,50,0,2967,6,193,,D,Diesel,,B6b,,M,Mechanisch,M7A,A,Allrad,2,2014,12,Kanton,Deutschland,A,2016.0,4.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2125,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
3840,5955170,M1,1,Personenwagen,4017,vw,vw touareg 4.2tdi,touareg 4.2tdi,touareg,4.2tdi,,1VD767,,163,Limousine,Braun,Metallic,5,2,0,2297,623,2920,0,3500,100,0,4134,8,250.0,CKDA,D,Diesel,239.0,B5a,G,A,Automat,A8,A,Allrad,2,2011,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,393,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
4747,5953381,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,,X,163,Limousine,Weiss,,5,2,0,2109,751,2860,0,0,100,0,2967,6,176.0,,D,Diesel,,B5a,,A,Automat,A7,A,Allrad,2,2010,5,Kanton,Deutschland,A,2010.0,10.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,351,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
5187,5951503,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD284,,161,Stationswagen,Weiss,Metallic,5,2,0,2489,456,2945,0,3500,100,0,2967,6,165.0,BKS,D,Diesel,294.0,B04,G,A,Automat,A6,A,Allrad,2,2007,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,769,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
5325,5949522,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD203,,161,Stationswagen,Grau,Metallic,5,2,0,2431,419,2850,0,3500,100,0,2461,5,128.0,BAC,D,Diesel,265.0,B03,G,,,M6,A,Allrad,2,2005,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,121,CH,Schweiz,2,weiblich,,,,vw,TOUAREG,lux,vw - TOUAREG
6991,5958245,M1,1,Personenwagen,4017,vw,vw touareg 3.0bmt,touareg 3.0bmt,touareg,3.0bmt,,1XJ546,,163,Limousine,Weiss,,5,2,0,2392,488,2880,0,0,100,0,2967,6,193,,D,Diesel,174.0,B6b,F,A,Automat,A8,A,Allrad,2,2015,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2309,CH,Schweiz,3,juristisch,,,,vw,TOUAREG,lux,vw - TOUAREG
7022,5950092,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD286,,161,Stationswagen,Schwarz,Metallic,5,2,0,2610,470,3080,0,3500,100,0,5998,12,331.0,,B,Benzin,382.0,B04,G,A,Automat,A6,A,Allrad,2,2005,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5642,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
7954,5952940,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD511,,161,Stationswagen,Schwarz,Metallic,5,2,0,2396,549,2945,0,3500,100,0,2967,6,176.0,,D,Diesel,262.0,B04,G,A,Automat,A6,A,Allrad,2,2009,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,404,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
8418,5953091,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD522,,161,Stationswagen,Weiss,,5,2,0,2376,569,2945,0,3500,100,0,2967,6,176.0,CASC,D,Diesel,254.0,B04,G,M,Mechanisch,M6,A,Allrad,2,2009,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6292,CH,Schweiz,2,weiblich,,,,vw,TOUAREG,lux,vw - TOUAREG
9446,5950200,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD203,,161,Stationswagen,Grau,Metallic,5,2,0,2431,419,2850,0,3500,100,0,2461,5,128.0,BAC,D,Diesel,273.0,B03,G,A,Automat,A6,A,Allrad,2,2006,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,351,CH,Schweiz,3,juristisch,,,,vw,TOUAREG,lux,vw - TOUAREG
9585,5949116,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VD171,,161,Stationswagen,Grau,Metallic,5,2,0,2622,478,3100,0,3500,100,0,4921,10,230.0,,D,Diesel,332.0,B03,G,A,Automat,A6,A,Allrad,2,2004,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,361,CH,Schweiz,1,männlich,,,,vw,TOUAREG,lux,vw - TOUAREG
9632,5964205,M1,1,Personenwagen,4017,vw,vw touareg,touareg,touareg,nan,,1VG879,,161,Stationswagen,Grau,Metallic,5,2,0,2256,594,2850,0,3500,75,0,2967,6,170.0,DENA,D,Diesel,171.0,B6d,F,A,Automat,A8,A,Allrad,2,2018,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3033,CH,Schweiz,3,juristisch,,,,vw,TOUAREG,lux,vw - TOUAREG
673,867050,M1,1,Personenwagen,5575,cadillac,cadillac srx 3.6 - v6,srx 3.6 - v6,srx,3.6,- V6,1CA210,,161,Stationswagen,Schwarz,,5,2,0,2074,446,2520,0,0,100,0,3564,6,234.0,-,B,Benzin,252.0,B5b,G,A,Automat,A6,A,Allrad,2,2016,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3851,CH,Schweiz,1,männlich,,,,cadillac,SRX,lux,cadillac - SRX
9515,866121,M1,1,Personenwagen,5575,cadillac,cadillac srx 4.6 - v8 aut,srx 4.6 - v8 aut,srx,4.6,- V8 Aut,1CA113,,161,Stationswagen,Grau,Metallic,5,2,0,2217,458,2675,0,0,100,0,4565,8,239.0,,B,Benzin,396.0,B04,G,A,Automat,A6,A,Allrad,2,2007,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5540,CH,Schweiz,1,männlich,,,,cadillac,SRX,lux,cadillac - SRX
630,1233900,M1,1,Personenwagen,5508,dodge,dodge nitro crd,nitro crd,nitro,crd,,1DC608,,163,Limousine,Rot,Metallic,5,2,0,2070,450,2520,0,2520,68,0,2777,4,130,,D,Diesel,250.0,B04,G,A,Automat,A5,A,Allrad,2,2007,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,362,CH,Schweiz,2,weiblich,,,,dodge,NITRO,x,dodge - NITRO
1214,1233881,M1,1,Personenwagen,5508,dodge,dodge nitro crd,nitro crd,nitro,crd,,1DC608,,163,Limousine,Schwarz,Metallic,5,2,0,2070,450,2520,0,0,68,0,2777,4,130,52C,D,Diesel,250.0,B04,G,A,Automat,A5,A,Allrad,2,2009,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6266,CH,Schweiz,2,weiblich,,,,dodge,NITRO,x,dodge - NITRO
7238,2337883,M1,1,Personenwagen,5046,jaguar,jaguar f-pace 30d awd,f-pace 30d awd,f-pace,30d,AWD,1JA357,,161,Stationswagen,Weiss,,5,2,0,2168,402,2570,0,2400,75,0,2993,6,221.0,306DT,D,Diesel,159.0,B6b,E,A,Automat,A8,A,Allrad,2,2017,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,2,weiblich,,,,jaguar,F-PACE,lux,jaguar - F-PACE
76,2370579,M1,1,Personenwagen,5608,jeep,jeep grandcherokee crd,grandcherokee crd,grandcherokee,crd,,1JB129,,161,Stationswagen,Weiss,,5,2,0,2522,427,2949,0,0,68,0,2987,6,184.0,VM44D,D,Diesel,198.0,B5b,F,A,Automat,A8,A,Allrad,2,2015,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6711,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
81,2374447,M1,1,Personenwagen,5608,jeep,jeep grandcherokee crd,grandcherokee crd,grandcherokee,crd,,1JB252,,161,Stationswagen,Rot,,5,2,0,2522,427,2949,0,0,68,0,2987,6,184.0,63D,D,Diesel,184.0,B6b,F,A,Automat,A8,A,Allrad,2,2017,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3276,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
227,2384023,M1,1,Personenwagen,5608,jeep,jeep cherokee 3.7,cherokee 3.7,cherokee,3.7,,1JA847,,163,Limousine,Schwarz,,5,2,0,2056,484,2540,5840,3360,68,0,3700,6,150.0,,B,Benzin,314.0,B04,G,A,Automat,A4,A,Allrad,2,2005,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1711,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
342,2382051,M1,1,Personenwagen,5608,jeep,jeep grand cherokee,grand cherokee,grand,cherokee,,X,,161,Stationswagen,Schwarz,Metallic,5,2,0,2330,619,2949,0,0,68,0,3604,8,209.0,,B,Benzin,,B5a,,A,Automat,A5,A,Allrad,2,2012,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4411,CH,Schweiz,2,weiblich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
429,2365175,M1,1,Personenwagen,5608,jeep,jeep cherokee 2.0 td,cherokee 2.0 td,cherokee,2.0,TD,1JB120,,161,Stationswagen,Grau,,5,2,0,2071,404,2475,0,0,68,0,1956,4,125,Y,D,Diesel,154.0,B5b,E,A,Automat,A9,A,Allrad,2,2014,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,225,CH,Schweiz,2,weiblich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
495,2377780,M1,1,Personenwagen,5608,jeep,jeep cherokee 2.5td,cherokee 2.5td,cherokee,2.5td,,1JA806,,163,Limousine,Blau,,5,2,0,1660,570,2230,0,2500,90,0,2499,4,85.0,,D,Diesel,256.0,B02,G,M,Mechanisch,M5,A,Allrad,2,1999,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2580,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
947,2366893,M1,1,Personenwagen,5608,jeep,jeep cherokee 2.0 td,cherokee 2.0 td,cherokee,2.0,TD,1JB154,,161,Stationswagen,Schwarz,Metallic,5,2,0,2071,404,2475,0,0,68,0,1956,4,125,Y,D,Diesel,154.0,B5b,E,A,Automat,A9,A,Allrad,2,2015,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6618,CH,Schweiz,3,juristisch,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
2360,2377011,M1,1,Personenwagen,5608,jeep,jeep cherokee 4.0l,cherokee 4.0l,cherokee,4.0l,,1JA809,,163,Limousine,Blau,,5,2,0,1635,535,2170,0,0,90,0,3960,6,127.0,,B,Benzin,366.0,B02,G,A,Automat,A4,A,Allrad,2,1999,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,191,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
2380,2382371,M1,1,Personenwagen,5608,jeep,jeep grandcherokee 5.7,grandcherokee 5.7,grandcherokee,5.7,,1JA921,,161,Stationswagen,Schwarz,Metallic,5,2,0,2499,450,2949,0,0,68,0,5654,8,259.0,5.7L,B,Benzin,327.0,B5b,G,A,Automat,A5,A,Allrad,2,2010,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,178,CH,Schweiz,2,weiblich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
2618,2379801,M1,1,Personenwagen,5608,jeep,jeep grandcherokee 4.7,grandcherokee 4.7,grandcherokee,4.7,,1JA825,,163,Limousine,Grau,,5,2,0,1930,565,2495,0,3360,90,0,4701,8,164.0,,B,Benzin,390.0,B03,G,A,Automat,A4,A,Allrad,2,2001,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,311,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
2773,2382247,M1,1,Personenwagen,5608,jeep,jeep grandcherokee crd,grandcherokee crd,grandcherokee,crd,,1JA943,,161,Stationswagen,Schwarz,Metallic,5,2,0,2430,519,2949,0,3500,68,0,2987,6,177.0,VM23D,D,Diesel,218.0,B5a,G,A,Automat,A5,A,Allrad,2,2011,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,199,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
2779,2369206,M1,1,Personenwagen,5608,jeep,jeep grandcherokee crd,grandcherokee crd,grandcherokee,crd,,1JA984,,161,Stationswagen,Grau,Metallic,5,2,0,2522,427,2949,0,0,68,0,2987,6,184.0,VM44D,D,Diesel,198.0,B5b,G,A,Automat,A8,A,Allrad,2,2013,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,199,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
4115,2367692,M1,1,Personenwagen,5608,jeep,jeep grandcherokee crd,grandcherokee crd,grandcherokee,crd,,1JA943,,161,Stationswagen,Schwarz,,5,2,0,2430,519,2949,0,0,68,0,2987,6,177.0,VM23D,D,Diesel,218.0,B5a,G,A,Automat,A5,A,Allrad,2,2012,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,662,CH,Schweiz,2,weiblich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
4359,2379877,M1,1,Personenwagen,5608,jeep,jeep grand cherokee 5.9,grand cherokee 5.9,grand,cherokee,5.9,X,,163,Limousine,Schwarz,Metallic,5,2,0,1960,535,2495,0,3500,0,0,5898,8,177.0,,B,Benzin,,B02,,A,Automat,,A,Allrad,2,1998,3,Kanton,,G,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3339,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
5140,2369221,M1,1,Personenwagen,5608,jeep,jeep grandcherokee crd,grandcherokee crd,grandcherokee,crd,,1JA984,,161,Stationswagen,Schwarz,Metallic,5,2,0,2522,427,2949,0,0,68,0,2987,6,184.0,VM44D,D,Diesel,198.0,B5b,G,A,Automat,A8,A,Allrad,2,2014,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,131,CH,Schweiz,3,juristisch,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
5346,2387605,M1,1,Personenwagen,5608,jeep,jeep grandcherokee 4.7,grandcherokee 4.7,grandcherokee,4.7,,1JA851,,163,Limousine,Blau,Metallic,5,2,0,2300,450,2750,0,0,68,0,4701,8,170.0,,B,Benzin,352.0,B04,G,A,Automat,A5,A,Allrad,2,2006,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6421,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
5573,2376051,M1,1,Personenwagen,5608,jeep,jeep grandcherokee crd,grandcherokee crd,grandcherokee,crd,,1JB303,,161,Stationswagen,Grau,Metallic,5,2,0,2448,501,2949,0,2949,68,0,2987,6,184.0,,D,Diesel,184.0,B6b,G,A,Automat,A8,A,Allrad,2,2018,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5161,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
5720,2385155,M1,1,Personenwagen,5608,jeep,jeep cherokee 2.8 crd,cherokee 2.8 crd,cherokee,2.8,CRD,1JA890,,163,Limousine,Schwarz,,5,2,0,2165,355,2520,0,2800,68,0,2777,4,130.0,52C,D,Diesel,250.0,B04,G,A,Automat,A5,A,Allrad,2,2008,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1099,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
5862,2380963,M1,1,Personenwagen,5608,jeep,jeep grand cherokee,grand cherokee,grand,cherokee,,,X,163,Limousine,Schwarz,,5,2,0,2300,467,2767,0,3500,0,0,4701,8,176.0,,B,Benzin,,B04,,A,Automat,A5,A,Allrad,2,2007,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5831,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
6212,2387269,M1,1,Personenwagen,5608,jeep,jeep gdcherokee 3.0crd,gdcherokee 3.0crd,gdcherokee,3.0crd,,1JA853,,163,Limousine,Schwarz,,5,2,0,2310,440,2750,0,0,68,0,2987,6,160.0,,D,Diesel,270.0,B04,G,A,Automat,A5,A,Allrad,2,2006,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,251,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
6704,2373932,M1,1,Personenwagen,5608,jeep,jeep grandcherokee srt,grandcherokee srt,grandcherokee,srt,,1JB253,,161,Stationswagen,Schwarz,Metallic,5,2,0,2458,491,2949,0,0,68,0,6417,8,344.0,6.4L,B,Benzin,315.0,B6b,G,A,Automat,A8,A,Allrad,2,2017,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1067,CH,Schweiz,2,weiblich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
6994,2379088,M1,1,Personenwagen,5608,jeep,jeep grandcherokee 4.7,grandcherokee 4.7,grandcherokee,4.7,,1JA825,,163,Limousine,Schwarz,,5,2,0,1930,565,2495,0,3360,90,0,4701,8,164.0,,B,Benzin,390.0,B03,G,A,Automat,A4,A,Allrad,2,2000,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,353,CH,Schweiz,1,männlich,,,,jeep,CHEROKEE und GRAND CHEROKEE,lux,jeep - CHEROKEE und GRAND CHEROKEE
